date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2017-04-18,64.2,63.8,64.72,63.93,220242,64.8,64.3,64.16,63.48,218617,0.46,0.7387,"Apr 18, 17",0.703848
2017-04-19,65.6,64.7,67.4,64.3,285615,66.9,65.2,66.2,63.6,284705,1.4,2.2498,"Apr 19, 17",0.752241
2017-04-20,66.59,66.7,66.2,65.05,218341,67.48,65.6,66.1,63.96,221774,0.76,1.2024,"Apr 20, 17",0.765534
2017-04-21,65.7,66.41,65.3,65.92,200361,66.5,67.13,67.64,63.96,199976,-0.46,-0.727,"Apr 21, 17",0.76608
2017-04-24,66.21,66.13,67,66.7,251314,66.92,65.64,67,64.6,260135,0.35,0.555,"Apr 24, 17",0.751245
2017-04-25,68.1,66.76,67.22,65.96,283917,66.3,65.61,67.48,65.43,282279,1.4,2.1635,"Apr 25, 17",0.81647
2017-04-26,66.4,66.81,66.13,65.9,259934,65.8,67.26,68.63,67.4,255492,-0.9,-1.4074,"Apr 26, 17",0.77232
2017-04-27,67.5,68.5,68.6,66.3,410533,67.7,68,68.8,66.8,397822,1.7,2.5677,"Apr 27, 17",0.836123
2017-04-28,67.6,69.1,69.53,68.15,383773,68.35,68,70.16,67.99,383171,0.55,0.8482,"Apr 28, 17",0.850027
2017-05-01,70.3,68.03,71.7,68.7,601123,68.8,70.73,70.9,67.3,586361,0.05,0.0772,"May 1, 17",0.856177
2017-05-02,67.44,67.8,68.96,69.25,940104,67.93,68.7,69.86,67.1,956633,-0.46,-0.6883,"May 2, 17",0.828628
2017-05-03,73.66,74,76,73,1453110,75.25,72,78,72,1436956,5.4,7.99,"May 3, 17",0.990123
2017-05-04,71.8,71.55,72,71.2,1439384,70.7,70.93,72,71,1457467,-1.68,-2.3462,"May 4, 17",0.938295
2017-05-05,71.93,73.5,71.18,71.41,1070110,73.7,70.4,73.21,69.92,1054727,0.46,0.658,"May 5, 17",0.9494
2017-05-08,72.93,71.9,73.92,72.63,518788,72.64,72.5,73.33,71.95,507167,-1.1,-1.592,"May 8, 17",0.899401
2017-05-09,73.08,70.51,71,72.4,477657,70.32,70.28,72.4,69.48,473559,0.3,0.4342,"May 9, 17",0.906692
2017-05-10,69.94,71.78,72.4,72.3,408745,71.55,69.76,71.7,71.4,413818,0,0,"May 10, 17",0.899417
2017-05-11,71.1,71,72.7,70.2,413891,71,69.7,70.1,71,412443,-0.8,-1.16,"May 11, 17",0.890738
2017-05-12,70.87,70.01,73.52,72.55,355458,69.49,70.3,73.98,71.12,361178,0.4,0.58,"May 12, 17",0.895346
2017-05-15,72,71.55,74.43,71.1,382674,72,71.54,71.6,69.6,397872,1.55,2.2531,"May 15, 17",0.963899
2017-05-16,72.62,73.5,74.76,72.6,468019,70.84,72.9,72.21,72.6,464879,-0.26,-0.3605,"May 16, 17",0.921486
2017-05-17,69.02,73.12,73.45,67.04,526883,69.04,71.54,71.71,68.64,529481,-4.7,-6.9205,"May 17, 17",0.812961
2017-05-18,70,68.2,68.6,66.2,505018,68.5,69.3,68.5,68.3,492237,0.66,1.0063,"May 18, 17",0.819713
2017-05-19,70.1,67.61,70.97,70.14,349817,69.8,67.53,69.61,68.76,343823,1.6,2.4235,"May 19, 17",0.868227
2017-05-22,72.06,69,71.24,69.53,374661,70.48,70,72.03,70.82,387415,1.19,1.7401,"May 22, 17",0.907784
2017-05-23,72.7,70.9,73.1,72.3,341935,73.4,73.1,73.8,70.6,349053,0.66,0.9572,"May 23, 17",0.912855
2017-05-24,70.05,71,72.8,72.3,236030,72.53,73.1,71.7,72.5,227180,-0.56,-0.7937,"May 24, 17",0.89682
2017-05-25,70.84,72,74.1,72.2,330371,72.68,72.31,72.1,72.7,330548,1,1.4605,"May 25, 17",0.94394
2017-05-26,74.38,70.7,73.5,70.53,237758,72.61,71.5,73.5,71.5,229016,0.4,0.584,"May 26, 17",0.935789
2017-05-30,74.6,73.5,72,70.75,286350,73.7,71.1,74.9,71.77,287874,0.16,0.2134,"May 30, 17",0.954485
2017-05-31,72.1,74.9,75.9,74.1,480578,73.7,73.9,75.9,74,483039,1,1.4535,"May 31, 17",0.972922
2017-06-01,77,72.88,74.7,73.5,302593,75.86,72.7,74.4,72.57,305403,1.76,2.5223,"Jun 1, 17",1.040172
2017-06-02,74.67,77,76.29,75.71,338026,76.44,76.68,75.62,73.84,336598,0.7,0.9731,"Jun 2, 17",1.068096
2017-06-05,78.2,76.1,78.5,77.4,370551,76.5,75,77.5,76.1,358470,0.68,0.8871,"Jun 5, 17",1.079428
2017-06-06,75.54,76.95,77.3,75.5,408197,76.61,78.4,79.4,78.3,405202,0.05,0.0697,"Jun 6, 17",1.051434
2017-06-07,79.7,75.9,77.37,78.17,392404,79.4,77.7,79.86,77.97,404846,0.96,1.2895,"Jun 7, 17",1.104514
2017-06-08,78,76.6,80.9,77.05,411739,80,77.9,80.6,79.11,424054,1.9,2.3763,"Jun 8, 17",1.164064
2017-06-09,72.6,79.6,81.6,73.55,1206791,72.4,79.3,81.4,73.42,1236563,-7.2,-9.005,"Jun 9, 17",0.938768
2017-06-12,72.89,72.57,71.1,67.5,1245046,71.7,72.73,70.4,65.6,1264664,-1.69,-2.3723,"Jun 12, 17",0.902358
2017-06-13,72.22,71.1,73.2,70.67,506190,73.63,73.6,74.5,69.03,508596,1.1,1.6354,"Jun 13, 17",0.94598
2017-06-14,68.81,74,73.74,67.4,664406,69.27,72.25,72.61,68,651442,-3.2,-4.5768,"Jun 14, 17",0.828392
2017-06-15,65.3,66.95,67.13,66.23,691602,67.2,67.02,68.92,66.66,680792,-2.1,-3.1286,"Jun 15, 17",0.788294
2017-06-16,67.4,66.72,68.6,67.22,562390,70,67.51,70.4,65.52,588657,2,3.0764,"Jun 16, 17",0.852219
2017-06-19,68.83,70.59,70.65,69.26,405213,70.51,70.67,68.65,68.27,399051,1.25,1.9044,"Jun 19, 17",0.888834
2017-06-20,67.24,69.97,71.2,68.3,289167,70.29,71.54,71.9,69.5,300772,-1.6,-2.2211,"Jun 20, 17",0.832951
2017-06-21,69.8,69.15,72,68.8,524849,68.7,67.46,69.5,66.89,530340,-0.15,-0.2304,"Jun 21, 17",0.834201
2017-06-22,68.1,67.6,68.8,68.2,278994,70.2,68.5,69.2,66.1,277352,0.9,1.4063,"Jun 22, 17",0.844756
2017-06-23,69.6,68.34,71.3,68.8,834321,72,68.37,70.7,67.9,854793,1.1,1.6905,"Jun 23, 17",0.8816
2017-06-26,70.4,70.6,71.48,71.42,315287,69.2,72,72.33,70.08,315766,-0.7,-1.057,"Jun 26, 17",0.855967
2017-06-27,66.67,69.28,70.7,67.3,481508,66.67,69.69,71.3,67.2,487801,-2.6,-3.92,"Jun 27, 17",0.78712
2017-06-28,69.3,67.1,70.5,67.27,421292,68.2,69.1,68.5,64.89,414424,2.29,3.4447,"Jun 28, 17",0.866228
2017-06-29,66.2,69.73,68.6,66.74,521564,66.8,70,69.45,64.43,504867,-2.7,-3.8598,"Jun 29, 17",0.782311
2017-06-30,68.75,66.51,68.64,67.36,292613,68.19,67,66.95,66.75,290420,0.46,0.7064,"Jun 30, 17",0.793465
2017-07-03,64.46,67.8,67.8,64.34,127799,65.79,68.3,66.9,64.35,128747,-2.1,-3.3115,"Jul 3, 17",0.739818
2017-07-05,65.7,66.2,65.75,63.9,275824,65.8,64.7,66.58,64.2,270562,0.67,1.0304,"Jul 5, 17",0.753041
2017-07-06,63.6,64.8,66.25,64,335102,65.3,63.6,65.82,64,324672,-0.7,-1.1385,"Jul 6, 17",0.73539
2017-07-07,66.5,66.09,66.23,63.9,328050,66.4,64.09,66.89,65.5,331491,1.6,2.533,"Jul 7, 17",0.770608
2017-07-10,68,67.6,67.62,65.52,243026,69,67.42,68.95,65.92,239116,0.8,1.243,"Jul 10, 17",0.821524
2017-07-11,67.5,69,70.8,67,305786,69.3,66,70.7,66.2,298400,1.6,2.2809,"Jul 11, 17",0.837884
2017-07-12,71.17,69.7,69.96,69.13,595692,72.79,69.2,71.29,70.47,573928,2.06,3.07,"Jul 12, 17",0.915555
2017-07-13,72,71.4,73.64,69.78,611754,71.8,71.1,72.56,72.67,619797,1.77,2.57,"Jul 13, 17",0.937944
2017-07-14,72,74.4,74.91,73.8,403855,74.1,74.5,75.91,74.1,403309,0.6,0.8442,"Jul 14, 17",0.974779
2017-07-17,75.6,72.5,74.2,72.2,302745,75.7,73.1,75.9,73.7,295200,0.4,0.5824,"Jul 17, 17",0.986856
2017-07-18,72.4,73.55,74.6,71.3,308043,73.5,73.63,76.2,72.4,309264,-0.1,-0.1423,"Jul 18, 17",0.964794
2017-07-19,75.8,73.01,77.1,73,308851,77.3,74.42,74.5,73.8,305375,2,2.7388,"Jul 19, 17",1.017281
2017-07-20,75.47,77.82,75.7,76.8,785636,74.56,76.45,79.07,75.1,790433,-0.16,-0.2043,"Jul 20, 17",1.048792
2017-07-21,76.1,76.6,75.79,74.5,367350,73.9,76.1,75.98,76.2,369703,-0.35,-0.4782,"Jul 21, 17",1.039471
2017-07-24,77.07,74.45,79.1,75.1,549240,77.63,75.91,78.48,75.7,539872,1.89,2.5496,"Jul 24, 17",1.091155
2017-07-25,76.2,78.17,78.5,76,243963,75.1,77.92,76.9,76,244297,-0.66,-0.9026,"Jul 25, 17",1.05002
2017-07-26,76.86,77.26,78.21,75.4,312970,78.9,75.4,77.93,75.02,307769,0.46,0.602,"Jul 26, 17",1.09064
2017-07-27,76.35,76.47,77.9,72.47,485891,74.73,76.64,79.1,72.55,481004,-2.4,-3.0932,"Jul 27, 17",0.994931
2017-07-28,74.44,74,75.4,73,462710,75.7,73.48,73.68,75,468459,-0.4,-0.5755,"Jul 28, 17",0.973298
2017-07-31,74.97,76.11,77.02,72.8,712107,73.08,73.44,75.27,72.3,708105,-0.2,-0.2863,"Jul 31, 17",1.0051
2017-08-01,75.78,74.9,74.25,73.1,354209,75.73,74.7,76.24,73.7,367190,1.3,1.8058,"Aug 1, 17",0.999427
2017-08-02,72.4,77,74.1,69,890459,71.9,76.3,76.1,70.1,862415,-3.65,-5.024,"Aug 2, 17",0.90752
2017-08-03,74.9,74.76,74.4,71.53,869830,75,77.46,74.35,73.21,889427,2,2.9075,"Aug 3, 17",0.971252
2017-08-04,72.17,74.7,74.91,73.1,496219,72.47,73.7,75.05,70.8,489451,-0.26,-0.3471,"Aug 4, 17",0.973919
2017-08-07,71.3,73.97,73.77,71.77,238747,72.8,74.46,74.37,73.29,245508,-1.05,-1.4728,"Aug 7, 17",0.94089
2017-08-08,69.58,73.1,73.18,70.28,364285,70.6,71.23,72.42,69,364490,-1.46,-2.121,"Aug 8, 17",0.898253
2017-08-09,70.8,68.9,70.9,68.3,256915,71.9,70.6,72.6,70.9,262851,-0.05,-0.0742,"Aug 9, 17",0.908863
2017-08-10,67.6,69.4,69.2,67.9,382986,67.6,71.8,72.1,66.6,374088,-3.5,-5.0458,"Aug 10, 17",0.816838
2017-08-11,69.96,66.7,68.27,67.1,265511,69.59,67.3,68.27,67.6,273806,1.45,2.2397,"Aug 11, 17",0.8465
2017-08-14,71.6,70.48,72.23,69.6,337088,70.8,68.9,73.16,68.1,339013,2.64,3.9112,"Aug 14, 17",0.93443
2017-08-15,69.7,71.4,73.32,72.03,203083,69.9,70.9,70.1,71.06,203637,-0.4,-0.5904,"Aug 15, 17",0.906513
2017-08-16,72.6,71.8,71.7,71.2,193029,72.37,70.52,72.3,72.5,190276,1.16,1.6619,"Aug 16, 17",0.925299
2017-08-17,70.47,71,72.5,71,250856,69.01,73,72.44,70,256805,-2.7,-3.6803,"Aug 17, 17",0.866084
2017-08-18,68.4,68.45,70.96,68.35,191497,69.6,68.64,70.42,67.3,195753,0.15,0.231,"Aug 18, 17",0.861357
2017-08-21,69.4,68,71.7,67.5,134756,69.2,71,69.5,69,133833,-0.1,-0.1485,"Aug 21, 17",0.84718
2017-08-22,71.44,71.3,71.7,69.8,193080,71.65,70.6,70.13,70.1,194089,1.18,1.7554,"Aug 22, 17",0.899048
2017-08-23,72.6,70,72.3,69.15,194873,69.9,71.83,71.2,69.43,197662,0.15,0.2206,"Aug 23, 17",0.893996
2017-08-24,73.04,71.34,71.6,72.5,309357,71.69,72.76,71.3,70.09,300645,1.07,1.548,"Aug 24, 17",0.921162
2017-08-25,70.32,70.9,72,71.5,177006,69.53,72.47,73,69,172763,-1.7,-2.3794,"Aug 25, 17",0.900511
2017-08-28,70.7,72,69.38,69.35,141348,70.9,69,72.15,70.78,145246,-0.26,-0.377,"Aug 28, 17",0.863939
2017-08-29,70.07,67.6,72,67.82,253374,71.48,70.01,70,70.93,260348,-0.16,-0.2219,"Aug 29, 17",0.884801
2017-08-30,73.82,68.7,73.5,69.5,266032,75.36,68.8,75.9,69.6,262403,3.6,5.1943,"Aug 30, 17",0.978348
2017-08-31,76.15,74.5,75.09,73.2,277873,73.89,73.6,75.98,75.1,267549,1.4,2.0175,"Aug 31, 17",1.024889
2017-09-01,75.43,76.5,74.65,75.8,197614,73.99,73.8,74.91,73.3,202619,-0.2,-0.274,"Sep 1, 17",0.991612
2017-09-05,73.8,73.4,75.32,71.4,167177,76.1,74.4,76.64,73.6,164725,-0.47,-0.6157,"Sep 5, 17",1.017484
2017-09-06,73.7,73.24,74.6,73.7,229466,74.2,73.78,73.9,72.6,230413,-1,-1.3793,"Sep 6, 17",0.98425
2017-09-07,72.9,73,73.2,72,175264,74.5,74,74.4,74,173055,-0.6,-0.8649,"Sep 7, 17",0.930754
2017-09-08,72.5,74.4,74.53,72.31,212030,75.1,74.2,73.49,71.36,212186,0.6,0.8845,"Sep 8, 17",0.97186
2017-09-11,76.22,75.9,75.85,72.5,361134,74.75,75.6,76.44,75.73,352912,1.3,1.8084,"Sep 11, 17",0.997371
2017-09-12,74.12,75.79,75.7,72.59,296122,72.51,75.87,74.16,73.66,289618,-0.9,-1.2609,"Sep 12, 17",0.989049
2017-09-13,74.8,73.59,75.2,74.09,124188,74.9,73.86,75.7,73.53,127037,0.67,0.9343,"Sep 13, 17",1.001525
2017-09-14,74.3,75.5,75.8,72.9,186052,75.5,73,75.1,73.2,187213,0.7,0.9682,"Sep 14, 17",1.027478
2017-09-15,74.58,76,75.23,75.2,353048,76.02,75.5,77.15,73.2,358926,-0.36,-0.4854,"Sep 15, 17",1.026144
2017-09-18,78.33,74.5,78.8,75.91,549206,76.53,75.4,79.4,73.92,540351,2.9,4.0814,"Sep 18, 17",1.06774
2017-09-19,79.66,79,77.7,76.21,304161,77.64,76,80.64,78.58,315660,1.5,1.9088,"Sep 19, 17",1.104218
2017-09-20,76.78,80.1,80,75.71,355889,76.17,79.5,79,75.63,342145,-2.8,-3.7829,"Sep 20, 17",1.067437
2017-09-21,76,77.35,78,72.85,202856,75,77.06,77.86,72.37,199537,-0.55,-0.7746,"Sep 21, 17",1.041211
2017-09-22,74.8,74.02,77.6,75.23,180282,76,76.48,77.5,77.09,179754,0.5,0.6793,"Sep 22, 17",1.058991
2017-09-25,74.5,78.1,76,73.05,291736,77.4,77.5,76,75.18,283512,-0.6,-0.8219,"Sep 25, 17",1.00851
2017-09-26,73.73,75.57,76.64,72.42,176432,74.95,77.79,75.68,72.61,175692,-1.79,-2.4275,"Sep 26, 17",0.975506
2017-09-27,83.3,79.31,83.72,76.5,1465956,82.4,75.8,85.9,79,1400404,8.31,11.7049,"Sep 27, 17",1.22389
2017-09-28,82.93,83.3,86.96,81.2,587843,85.17,81.2,85.47,82.1,595693,1.83,2.242,"Sep 28, 17",1.27749
2017-09-29,86.25,82,85.48,82.82,590925,86.93,81.9,88.29,82.85,588930,2.2,2.6049,"Sep 29, 17",1.315258
2017-10-02,88.66,85.39,88.7,86.57,487790,87.99,85.49,90.4,85.41,492742,0.4,0.4996,"Oct 2, 17",1.30229
2017-10-03,87.16,88.5,87,86.3,516479,86.56,86.4,88,84.6,517884,0.2,0.2401,"Oct 3, 17",1.341398
2017-10-04,87,87,85.96,83.14,268539,87,88.1,88.09,85.41,269212,0.36,0.4322,"Oct 4, 17",1.322391
2017-10-05,88,87.9,89.7,85.12,227603,85.3,86.77,87.6,85.94,220722,-0.1,-0.118,"Oct 5, 17",1.329918
2017-10-06,89.3,85.5,90,84.28,304409,88.1,84.5,88.8,86.3,302988,0.9,1.1067,"Oct 6, 17",1.372049
2017-10-09,84.8,86.9,90.2,87,246919,86.39,88.4,87.4,88,238078,-1.62,-1.8947,"Oct 9, 17",1.296319
2017-10-10,85.24,86.55,86.24,83.4,384072,87.03,88.7,87.07,86.66,380747,-0.1,-0.1244,"Oct 10, 17",1.308274
2017-10-11,85.7,86.31,88,87.14,233316,86.5,85.87,85.5,86.67,226810,-0.35,-0.4279,"Oct 11, 17",1.336318
2017-10-12,89.6,86.14,89.4,88.1,486699,87.9,84.83,89.1,85.52,480737,1.7,2.1132,"Oct 12, 17",1.373884
2017-10-13,84.6,85.59,86.66,84.98,376609,85,88.22,88.29,84.98,378827,-3.2,-3.7648,"Oct 13, 17",1.279143
2017-10-16,82.7,86.92,86.3,85.1,394885,83.4,84.68,85.1,85.2,399960,-0.6,-0.7629,"Oct 16, 17",1.260739
2017-10-17,83.3,84.34,86.22,84.47,218996,83.9,82.65,83.65,84.32,214101,1.4,1.7319,"Oct 17, 17",1.264533
2017-10-18,86.56,85.2,85.42,83.29,231501,86.2,84.15,84.87,82.34,237952,0.46,0.5676,"Oct 18, 17",1.285787
2017-10-19,85.81,84.6,88,84.55,245356,88.46,84.24,85,83.36,237695,1.4,1.5973,"Oct 19, 17",1.32052
2017-10-20,86.24,87.7,88.3,88.12,348796,86.47,88.6,89.2,86.1,346973,0.2,0.2393,"Oct 20, 17",1.336676
2017-10-23,87.89,85.8,87.14,87.15,266444,86.5,88,88.19,86.95,260899,-0.7,-0.8477,"Oct 23, 17",1.33906
2017-10-24,86.64,84.99,88.53,86.3,276146,86.73,85.29,86.71,86.3,263757,0.4,0.4891,"Oct 24, 17",1.331317
2017-10-25,84.55,85.1,86.6,85.35,467873,82.98,85.1,88,85.68,470825,-2.3,-2.7666,"Oct 25, 17",1.293389
2017-10-26,87.46,86.2,86.11,83.3,252314,84.43,87.3,85.14,85.5,246302,1.3,1.6393,"Oct 26, 17",1.310146
2017-10-27,90.1,85.4,90.6,84.93,446627,90.4,85,90.5,85.08,454488,2.7,3.2512,"Oct 27, 17",1.372359
2017-10-30,88.57,88,87.17,85.4,369376,87.52,89,89.12,86.7,366506,-1.06,-1.2284,"Oct 30, 17",1.377855
2017-10-31,89.9,87.2,90.12,86.12,370084,90,86.4,88.12,86.51,367285,1.1,1.3271,"Oct 31, 17",1.388643
2017-11-01,90.14,89.9,91.71,87.12,624313,90.17,88,91.25,87.42,624500,-0.6,-0.7022,"Nov 1, 17",1.357956
2017-11-02,88.38,87.3,89.7,84.7,971986,90.39,88.68,92.5,86.25,978414,0.3,0.366,"Nov 2, 17",1.3689
2017-11-03,86,86.77,88.64,84.2,638083,85.5,87.49,86.57,86.9,661561,-2.73,-3.1952,"Nov 3, 17",1.324162
2017-11-06,85.08,87.6,89.31,83.3,1040290,84.18,87.2,90.79,86.4,1034150,-0.15,-0.1848,"Nov 6, 17",1.270605
2017-11-07,82.78,84.7,87.07,80.8,941346,84,86,85.73,83.2,925552,-0.7,-0.858,"Nov 7, 17",1.255939
2017-11-08,85.2,82.76,88,84.62,992683,86.8,85.11,87,83.15,1016997,1.66,2.075,"Nov 8, 17",1.338425
2017-11-09,80.44,85.48,84.1,79.8,1104758,80.13,83.88,84.3,82.3,1098467,-5,-5.8553,"Nov 9, 17",1.169779
2017-11-10,82.4,79.4,85.27,81,832361,84.1,83.3,84.74,83,799384,0.89,1.0863,"Nov 10, 17",1.201641
2017-11-13,82.45,82.6,81.5,80,541431,81.69,81.64,83.9,79,548303,-0.46,-0.5849,"Nov 13, 17",1.21564
2017-11-14,82.92,80.8,81,79.3,650910,82.52,81.5,82,79.94,650841,-0.5,-0.6351,"Nov 14, 17",1.194398
2017-11-15,80.8,81.1,82.38,78.79,827424,79.3,80.9,81.45,77.35,831613,-1.99,-2.4755,"Nov 15, 17",1.13752
2017-11-16,80.39,79.66,83,78.4,777668,79.37,81.23,81.2,78.2,760844,1.37,1.7831,"Nov 16, 17",1.151675
2017-11-17,80.1,79.3,83.09,81.1,724571,81.8,79,84.25,79.6,716778,1.29,1.63,"Nov 17, 17",1.198338
2017-11-20,80.1,83.3,81.65,79.55,523241,81.6,83.2,81.84,79.62,528054,-0.3,-0.3917,"Nov 20, 17",1.192636
2017-11-21,81.9,82.2,83.76,82,590441,80.8,80.9,83.86,80.6,581492,-0.2,-0.2587,"Nov 21, 17",1.170486
2017-11-22,82.17,81.88,82.1,82.3,358078,84.46,80.02,83.2,80.8,343551,1.79,2.2291,"Nov 22, 17",1.228278
2017-11-24,84,82.1,85.79,82.37,226843,85,84.7,86.19,84.34,222529,0.68,0.814,"Nov 24, 17",1.25732
2017-11-27,80.6,82.5,82.86,84.1,365936,81.9,83.64,86.01,83.7,351883,-1.6,-1.8609,"Nov 27, 17",1.204247
2017-11-28,86,84.6,83.34,82.62,856684,85.1,82.5,83.15,82.55,884475,2.2,2.7944,"Nov 28, 17",1.288448
2017-11-29,83.3,84.2,85,81.24,847366,81.3,84.9,83,79.37,839048,-2,-2.5117,"Nov 29, 17",1.18879
2017-11-30,81.65,84.3,83.42,83.33,673936,82.23,85.1,81.8,79.59,648760,0.25,0.3161,"Nov 30, 17",1.250211
2017-12-01,81.9,84.3,83.62,80.71,434182,83.5,82.9,84.75,81.77,441965,0.26,0.321,"Dec 1, 17",1.245346
2017-12-04,79.49,82,84.82,76.9,1194061,81.07,82.7,84.18,80.5,1184451,-3.97,-4.7812,"Dec 4, 17",1.104379
2017-12-05,80.52,79,79.2,73.88,2957416,80.79,80,82.2,75.13,3006813,0.1,0.1349,"Dec 5, 17",1.102969
2017-12-06,80.5,77.85,83,78.82,744568,83.5,80.95,84,77.6,778495,3.06,4.071,"Dec 6, 17",1.200409
2017-12-07,85.2,81.3,83.1,79.84,489419,85.3,80.7,86.1,81.12,495363,2.2,2.7496,"Dec 7, 17",1.258562
2017-12-08,85.24,85.01,84.4,82.4,521587,83.64,83.66,86.8,83.4,520929,0.15,0.1879,"Dec 8, 17",1.262704
2017-12-11,85.5,83.9,88,83.3,273272,86.6,85.1,85,86.7,276226,0.56,0.6712,"Dec 11, 17",1.307921
2017-12-12,85.7,85.4,86.9,83.72,434938,85.2,83.7,87.5,83.91,419952,-0.7,-0.8412,"Dec 12, 17",1.271878
2017-12-13,87.31,84,88.18,84.05,421599,88.59,85,87.13,84.63,427339,2.73,3.3204,"Dec 13, 17",1.34297
2017-12-14,88.8,86.15,89.69,85.29,600862,90.9,87.87,90.2,85.83,614473,2.22,2.562,"Dec 14, 17",1.396958
2017-12-15,90.94,90.7,93.5,89.9,975427,93.72,91.6,95.4,89.2,974349,3.41,3.9643,"Dec 15, 17",1.476454
2017-12-18,97.33,92.4,93.66,94.75,701571,97.56,96.5,97.46,91.99,699341,2.2,2.3817,"Dec 18, 17",1.55987
2017-12-19,96.5,93.51,95.5,92.8,503351,94,93.52,94.6,93.1,512696,-0.16,-0.1664,"Dec 19, 17",1.572813
2017-12-20,94.68,97.45,97.19,93.3,620527,94.86,95.17,95.82,92.6,609139,-2.57,-2.7091,"Dec 20, 17",1.513762
2017-12-21,91,95,94.92,90.43,368167,92.8,94.4,92.77,92.77,378541,-1.09,-1.1806,"Dec 21, 17",1.463393
2017-12-22,88.7,90.7,91.34,89.7,476374,88.9,91.3,93.39,89,460738,-1.8,-2.0589,"Dec 22, 17",1.399828
2017-12-26,92.1,89.3,90.1,90.2,315160,90,89.2,89,90.81,305608,0.4,0.4662,"Dec 26, 17",1.438592
2017-12-27,89.1,91.42,91.2,90.37,316530,91.6,89.1,92.5,91.11,316501,1,1.1661,"Dec 27, 17",1.444896
2017-12-28,89.1,90.8,90.35,88.84,160502,92.4,89.4,94.26,89.58,166286,0.2,0.231,"Dec 28, 17",1.460663
2017-12-29,90.2,89.33,93.87,92.1,309189,90.1,93.17,91.42,91.37,310970,-0.7,-0.7877,"Dec 29, 17",1.412356
2018-01-02,90.06,88.6,90.6,91.87,353936,92.65,91.3,90.9,90.63,355265,1.09,1.1913,"Jan 2, 18",1.445159
2018-01-03,90.61,92.5,94,87.8,355622,93.2,90,91.2,87.9,350232,-0.3,-0.3427,"Jan 3, 18",1.428112
2018-01-04,93.9,93.63,91.75,91.8,307376,93.3,89.56,95.6,89.5,310839,1.71,1.917,"Jan 4, 18",1.515096
2018-01-05,94.7,96.3,96.2,90,228817,93,96.7,93.7,90,227775,-0.3,-0.3428,"Jan 5, 18",1.48443
2018-01-08,94.3,90.8,95.3,91.42,332437,91.9,92.4,91.5,92.34,324439,0.1,0.1136,"Jan 8, 18",1.526798
2018-01-09,90.6,95,94.3,89.71,260414,92.3,94,93.4,89,266507,-0.2,-0.2304,"Jan 9, 18",1.467346
2018-01-10,90.82,92.05,90.6,90.8,391741,90.13,92.18,91,91.5,395465,-1.28,-1.4042,"Jan 10, 18",1.479921
2018-01-11,95,90.6,95.7,92.6,229643,91.1,92.7,92.6,93.41,223492,1.79,2.029,"Jan 11, 18",1.481013
2018-01-12,96.95,94.22,97.6,95.18,225363,97.26,94.1,95.4,94.81,219616,1.77,2.0172,"Jan 12, 18",1.56495
2018-01-16,95.18,96.7,96.04,96.31,496061,95.99,95.2,95.54,94.32,503277,0.6,0.6638,"Jan 16, 18",1.591791
2018-01-17,98.2,97.05,95.2,97.4,265825,95.7,95.77,95.25,97.5,277756,0.97,1.0592,"Jan 17, 18",1.616658
2018-01-18,100,94.39,101.06,96.88,425280,98.8,95.36,102.1,97.46,420102,2.1,2.3046,"Jan 18, 18",1.65085
2018-01-19,100.28,100.73,101.56,98.9,369434,101.7,99.07,104.1,97.7,361244,2.76,2.8634,"Jan 19, 18",1.751286
2018-01-22,102.4,100.9,102.15,98.84,442424,101.8,103.6,104.79,99.99,436381,1.91,1.9045,"Jan 22, 18",1.771173
2018-01-23,102.46,102.82,103.5,103.26,213421,102.9,102.17,102.6,102.33,219160,-0.16,-0.1521,"Jan 23, 18",1.793588
2018-01-24,100.49,105.93,106.1,100.5,360616,101.74,102.04,105,101.7,351361,-3.5,-3.5156,"Jan 24, 18",1.668567
2018-01-25,101.18,100,103.5,95.9,240594,100.1,99,100.9,96.3,239008,0.9,0.9415,"Jan 25, 18",1.712521
2018-01-26,105.1,100.59,105,101.27,206945,106.3,101.87,105,102.23,205231,3.69,3.705,"Jan 26, 18",1.80495
2018-01-29,104.84,104.76,103.8,101.7,219650,101.35,101.95,105.1,103.1,221004,-1.68,-1.6509,"Jan 29, 18",1.773043
2018-01-30,99.4,99,100.9,96.6,666846,96,100.7,102.2,96.3,676468,-4.64,-4.6641,"Jan 30, 18",1.65947
2018-01-31,99.73,97.4,102.66,98.3,396413,100.14,98.5,101.11,100.9,393834,1.6,1.624,"Jan 31, 18",1.633855
2018-02-01,97.22,100,100.61,97.3,300013,99.44,100.8,99.69,97.8,306027,-0.7,-0.7338,"Feb 1, 18",1.667388
2018-02-02,97.08,99.05,99.9,96.1,284710,99.58,99.2,97.3,97.2,284471,-1.4,-1.481,"Feb 2, 18",1.649546
2018-02-05,94.71,94.14,99.17,94.5,371807,93.37,94.83,101.86,94.9,373434,-2.4,-2.5072,"Feb 5, 18",1.513139
2018-02-06,98.6,91,96.7,94.95,450699,98.7,91.5,97.1,93.74,449088,2.15,2.2163,"Feb 6, 18",1.599875
2018-02-07,98.26,97.7,101.2,97.73,300711,98.85,98.1,101.8,94.94,296608,1.07,1.1511,"Feb 7, 18",1.597487
